,Plot,Yr,LAT,LON,ELEV,Common.Name,biomass.Mg.ha.dead,biomass.Mg.ha.live,standingdead_C_Mg_ha,livetree_C_Mg_ha,carbonratio,BGtree_C_Mg_ha,foresttype,standingdead_C_gm2,livetree_C_gm2,BGtree_C_gm2,total_treeC_gm2,NPP_C_gm2y,Year_start_NPP,Year_end_NPP
5996,35939,1997,56.106883,-133.37572,2300,mountain hemlock,1.407989127,499.7670165,0.7039945637,249.8835083,0.478,119.4443169,mountain-hemlock,70.39945637,24988.35083,11944.43169,36932.78252,NA,NA,NA
5997,35939,2010,56.106883,-133.37572,2300,mountain hemlock,NA,574.1326908,NA,287.0663454,0.478,137.2177131,mountain-hemlock,NA,28706.63454,13721.77131,42428.40585,422.740256,1997,2010
5998,35987,1997,56.511188,-134.673187,700,western hemlock,62.55278594,593.6174587,31.27639297,296.8087293,0.507,150.4820258,western-hemlock,3127.639297,29680.87293,15048.20258,44729.07551,NA,NA,NA
5999,35987,1997,56.511188,-134.673187,700,mountain hemlock,3.620658139,107.5165023,1.81032907,53.75825115,0.478,25.69644405,western-hemlock,181.032907,5375.825115,2569.644405,7945.46952,NA,NA,NA
6000,35987,1997,56.511188,-134.673187,700,Alaska yellow-cedar,NA,85.86321974,NA,42.93160987,0.478,20.52130952,western-hemlock,NA,4293.160987,2052.130952,6345.291939,NA,NA,NA
6001,35987,1997,56.511188,-134.673187,700,Sitka spruce,NA,22.07083298,NA,11.03541649,0.5,5.517708244,western-hemlock,NA,1103.541649,551.7708244,1655.312473,NA,NA,NA
6002,35993,1997,55.086653,-132.276188,1300,Alaska yellow-cedar,74.6419605,NA,37.32098025,NA,0.478,NA,western-hemlock,3732.098025,NA,NA,NA,NA,NA,NA
6003,35993,1997,55.086653,-132.276188,1300,western hemlock,315.2579676,1848.172911,157.6289838,924.0864553,0.507,468.5118328,western-hemlock,15762.89838,92408.64553,46851.18328,139259.8288,NA,NA,NA
6004,35993,1997,55.086653,-132.276188,1300,mountain hemlock,NA,37.52598241,NA,18.76299121,0.478,8.968709797,western-hemlock,NA,1876.299121,896.8709797,2773.1701,NA,NA,NA
6005,35993,2006,55.086653,-132.276188,1300,Alaska yellow-cedar,87.01703005,5.863842628,43.50851503,2.931921314,0.478,1.401458388,western-hemlock,4350.851503,293.1921314,140.1458388,433.3379702,NA,NA,NA
6006,35993,2006,55.086653,-132.276188,1300,Sitka spruce,217.346956,NA,108.673478,NA,0.5,NA,western-hemlock,10867.3478,NA,NA,NA,NA,NA,NA
6007,35993,2006,55.086653,-132.276188,1300,western hemlock,20.57268669,2002.991625,10.28634334,1001.495812,0.507,507.7583768,western-hemlock,1028.634334,100149.5812,50775.83768,150925.4189,1296.176677,1997,2006
6008,35993,2006,55.086653,-132.276188,1300,mountain hemlock,NA,95.59241213,NA,47.79620606,0.478,22.8465865,western-hemlock,NA,4779.620606,2284.65865,7064.279256,476.7899062,1997,2006
6009,35993,2017,55.086653,-132.276188,1300,Alaska yellow-cedar,84.23631213,5.721223752,42.11815607,2.860611876,0.478,1.367372477,western-hemlock,4211.815607,286.0611876,136.7372477,422.7984352,-0.9581395429,2006,2017
6010,35993,2017,55.086653,-132.276188,1300,Sitka spruce,212.4141268,NA,106.2070634,NA,0.5,NA,western-hemlock,10620.70634,NA,NA,NA,NA,NA,NA
6011,35993,2017,55.086653,-132.276188,1300,western hemlock,18.22586865,2157.106488,9.112934323,1078.553244,0.507,546.8264948,western-hemlock,911.2934323,107855.3244,54682.64948,162537.9739,1055.686817,2006,2017
6012,35993,2017,55.086653,-132.276188,1300,mountain hemlock,NA,116.2229546,NA,58.1114773,0.478,27.77728615,western-hemlock,NA,5811.14773,2777.728615,8588.876345,138.5997353,2006,2017
6013,36013,1999,59.311171,-151.142046,100,Sitka spruce,6.63308266,558.5455473,3.31654133,279.2727736,0.5,139.6363868,cottonwood,331.654133,27927.27736,13963.63868,41890.91605,NA,NA,NA
6014,36013,2006,59.311171,-151.142046,100,Sitka spruce,6.661412772,642.6093563,3.330706386,321.3046782,0.5,160.6523391,cottonwood,333.0706386,32130.46782,16065.23391,48195.70172,900.6836681,1999,2006
6015,36013,2017,59.311171,-151.142046,100,Sitka spruce,77.51722454,279.9461702,38.75861227,139.9730851,0.5,69.98654254,cottonwood,3875.861227,13997.30851,6998.654254,20995.96276,-2472.703542,2006,2017
6016,36025,1999,58.222589,-152.385646,500,Sitka spruce,217.763053,439.8270526,108.8815265,219.9135263,0.5,109.9567632,sitka-spruce,10888.15265,21991.35263,10995.67632,32987.02895,NA,NA,NA
6017,36025,1999,58.222589,-152.385646,500,Sitka spruce,9.248913725,NA,4.624456863,NA,0.5,NA,nonstocked,462.4456863,NA,NA,NA,NA,NA,NA
6018,36025,2012,58.222589,-152.385646,500,Sitka spruce,164.4596004,431.0879226,82.22980022,215.5439613,0.5,107.7719807,sitka-spruce,8222.980022,21554.39613,10777.19807,32331.5942,-50.41805793,1999,2012
6019,36077,2005,56.269216,-132.480535,1500,Alaska yellow-cedar,55.57233795,1451.850867,27.78616898,725.9254334,0.478,346.9923572,alaska-yellow-cedar,2778.616898,72592.54334,34699.23572,107291.7791,NA,NA,NA
6020,36077,2005,56.269216,-132.480535,1500,mountain hemlock,478.7105459,925.1579126,239.3552729,462.5789563,0.478,221.1127411,alaska-yellow-cedar,23935.52729,46257.89563,22111.27411,68369.16974,NA,NA,NA
6021,36077,2016,56.269216,-132.480535,1500,Alaska yellow-cedar,104.7528032,1783.660179,52.37640159,891.8300895,0.478,426.2947828,alaska-yellow-cedar,5237.640159,89183.00895,42629.47828,131812.4872,2229.155288,2005,2016
6022,36077,2016,56.269216,-132.480535,1500,mountain hemlock,346.4837759,1080.452025,173.241888,540.2260126,0.478,258.228034,alaska-yellow-cedar,17324.1888,54022.60126,25822.8034,79845.40467,1043.294084,2005,2016
6023,36094,2005,55.811764,-130.87425,900,western hemlock,NA,128.6206339,NA,64.31031697,0.507,32.6053307,mountain-hemlock,NA,6431.031697,3260.53307,9691.564767,NA,NA,NA
6024,36094,2005,55.811764,-130.87425,900,mountain hemlock,NA,267.4587185,NA,133.7293593,0.478,63.92263373,mountain-hemlock,NA,13372.93593,6392.263373,19765.1993,NA,NA,NA
6025,36094,2005,55.811764,-130.87425,900,Alaska yellow-cedar,NA,333.3645386,NA,166.6822693,0.478,79.67412472,alaska-yellow-cedar,NA,16668.22693,7967.412472,24635.6394,NA,NA,NA
6026,36094,2005,55.811764,-130.87425,900,western redcedar,NA,4.361695428,NA,2.180847714,0.504,1.099147248,alaska-yellow-cedar,NA,218.0847714,109.9147248,327.9994962,NA,NA,NA
6027,36094,2005,55.811764,-130.87425,900,western hemlock,NA,8.513254504,NA,4.256627252,0.507,2.158110017,alaska-yellow-cedar,NA,425.6627252,215.8110017,641.4737269,NA,NA,NA
6028,36094,2005,55.811764,-130.87425,900,mountain hemlock,NA,88.04832019,NA,44.02416009,0.478,21.04354852,alaska-yellow-cedar,NA,4402.416009,2104.354852,6506.770862,NA,NA,NA
6029,36102,2007,59.932055,-139.859346,500,Sitka spruce,NA,343.7866752,NA,171.8933376,0.5,85.94666881,cottonwood,NA,17189.33376,8594.666881,25784.00064,NA,NA,NA
6030,36102,2018,59.932055,-139.859346,500,Sitka spruce,NA,528.2551868,NA,264.1275934,0.5,132.0637967,cottonwood,NA,26412.75934,13206.37967,39619.13901,1257.739852,2007,2018
6031,36137,2005,55.343103,-131.349785,300,Alaska yellow-cedar,34.67215614,41.44653071,17.33607807,20.72326535,0.478,9.905720839,lodgepole-pine,1733.607807,2072.326535,990.5720839,3062.898619,NA,NA,NA
6032,36137,2005,55.343103,-131.349785,300,lodgepole pine,20.79715007,135.0941751,10.39857504,67.54708757,0.503,33.97618505,lodgepole-pine,1039.857504,6754.708757,3397.618505,10152.32726,NA,NA,NA
6033,36137,2005,55.343103,-131.349785,300,western redcedar,3.622107455,11.4647739,1.811053727,5.732386948,0.504,2.889123022,lodgepole-pine,181.1053727,573.2386948,288.9123022,862.150997,NA,NA,NA
6034,36137,2005,55.343103,-131.349785,300,mountain hemlock,NA,12.28132423,NA,6.140662113,0.478,2.93523649,lodgepole-pine,NA,614.0662113,293.523649,907.5898602,NA,NA,NA
6035,36137,2016,55.343103,-131.349785,300,Alaska yellow-cedar,32.36250533,48.71884168,16.18125267,24.35942084,0.478,11.64380316,lodgepole-pine,1618.125267,2435.942084,1164.380316,3600.3224,48.85670735,2005,2016
6036,36137,2016,55.343103,-131.349785,300,lodgepole pine,24.47958048,142.9266658,12.23979024,71.46333292,0.503,35.94605646,lodgepole-pine,1223.979024,7146.333292,3594.605646,10740.93894,53.51015228,2005,2016
6037,36137,2016,55.343103,-131.349785,300,western redcedar,1.868403494,12.09245883,0.9342017469,6.046229416,0.504,3.047299625,lodgepole-pine,93.42017469,604.6229416,304.7299625,909.3529041,4.291082466,2005,2016
6038,36137,2016,55.343103,-131.349785,300,mountain hemlock,NA,13.22575074,NA,6.612875372,0.478,3.160954428,lodgepole-pine,NA,661.2875372,316.0954428,977.38298,6.344829067,2005,2016
6039,36162,1995,56.857994,-134.317363,100,Sitka spruce,9.294065992,174.6966987,4.647032996,87.34834934,0.5,43.67417467,western-hemlock,464.7032996,8734.834934,4367.417467,13102.2524,NA,NA,NA
6040,36162,1995,56.857994,-134.317363,100,western hemlock,313.3425854,653.4611492,156.6712927,326.7305746,0.507,165.6524013,western-hemlock,15667.12927,32673.05746,16565.24013,49238.29759,NA,NA,NA
6041,36162,1995,56.857994,-134.317363,100,mountain hemlock,9.874550914,80.6976159,4.937275457,40.34880795,0.478,19.2867302,western-hemlock,493.7275457,4034.880795,1928.67302,5963.553815,NA,NA,NA
6042,36162,2005,56.857994,-134.317363,100,western hemlock,203.3943802,824.3122335,101.6971901,412.1561167,0.507,208.9631512,western-hemlock,10169.71901,41215.61167,20896.31512,62111.92679,1287.36292,1995,2005
6043,36162,2005,56.857994,-134.317363,100,mountain hemlock,9.822609654,129.9453031,4.911304827,64.97265153,0.478,31.05692743,western-hemlock,491.1304827,6497.265153,3105.692743,9602.957897,363.9404081,1995,2005
6044,36162,2005,56.857994,-134.317363,100,Sitka spruce,NA,240.5531628,NA,120.2765814,0.5,60.13829069,western-hemlock,NA,12027.65814,6013.829069,18041.48721,493.9234806,1995,2005
6045,36162,2016,56.857994,-134.317363,100,western hemlock,148.6979314,921.2333051,74.3489657,460.6166526,0.507,233.5326429,western-hemlock,7434.89657,46061.66526,23353.26429,69414.92954,663.9093411,2005,2016
6046,36162,2016,56.857994,-134.317363,100,Sitka spruce,NA,261.0045898,NA,130.5022949,0.5,65.25114746,western-hemlock,NA,13050.22949,6525.114746,19575.34424,139.4415482,2005,2016
6047,36162,2016,56.857994,-134.317363,100,mountain hemlock,NA,160.71614,NA,80.35807001,0.478,38.41115746,western-hemlock,NA,8035.807001,3841.115746,11876.92275,206.7240773,2005,2016
6048,36166,2009,55.517442,-131.465361,300,western hemlock,19.40287547,716.6803642,9.701437735,358.3401821,0.507,181.6784723,western-hemlock,970.1437735,35834.01821,18167.84723,54001.86544,NA,NA,NA
6049,36166,2009,55.517442,-131.465361,300,Sitka spruce,NA,77.68554984,NA,38.84277492,0.5,19.42138746,western-hemlock,NA,3884.277492,1942.138746,5826.416238,NA,NA,NA
6050,36166,2020,55.517442,-131.465361,300,western hemlock,117.1702139,537.2026423,58.58510695,268.6013212,0.507,136.1808698,western-hemlock,5858.510695,26860.13212,13618.08698,40478.2191,-1229.422395,2009,2020
6051,36213,1998,54.979994,-133.143808,100,Alaska yellow-cedar,128.2448864,227.7598228,64.12244318,113.8799114,0.478,54.43459765,alaska-yellow-cedar,6412.244318,11387.99114,5443.459765,16831.4509,NA,NA,NA
6052,36213,1998,54.979994,-133.143808,100,western hemlock,433.5405591,181.6122362,216.7702796,90.80611808,0.507,46.03870187,alaska-yellow-cedar,21677.02796,9080.611808,4603.870187,13684.48199,NA,NA,NA
6053,36213,1998,54.979994,-133.143808,100,western redcedar,NA,87.25288796,NA,43.62644398,0.504,21.98772777,alaska-yellow-cedar,NA,4362.644398,2198.772777,6561.417175,NA,NA,NA
6054,36213,2006,54.979994,-133.143808,100,western hemlock,304.9884403,174.9358895,152.4942201,87.46794475,0.507,44.34624799,alaska-yellow-cedar,15249.42201,8746.794475,4434.624799,13181.41927,-62.88284002,1998,2006
6055,36213,2006,54.979994,-133.143808,100,Alaska yellow-cedar,NA,217.9560855,NA,108.9780428,0.478,52.09150445,alaska-yellow-cedar,NA,10897.80428,5209.150445,16106.95472,-90.56202273,1998,2006
6056,36213,2006,54.979994,-133.143808,100,western redcedar,NA,91.88936313,NA,45.94468157,0.504,23.15611951,alaska-yellow-cedar,NA,4594.468157,2315.611951,6910.080108,43.58286661,1998,2006
6057,36213,2017,54.979994,-133.143808,100,western hemlock,200.992025,114.0428307,100.4960125,57.02141533,0.507,28.90985757,western-redcedar,10049.60125,5702.141533,2890.985757,8593.12729,NA,NA,NA
6058,36213,2017,54.979994,-133.143808,100,Alaska yellow-cedar,NA,221.1319896,NA,110.5659948,0.478,52.85054552,western-redcedar,NA,11056.59948,5285.054552,16341.65403,NA,NA,NA
6059,36213,2017,54.979994,-133.143808,100,western redcedar,NA,96.69130608,NA,48.34565304,0.504,24.36620913,western-redcedar,NA,4834.565304,2436.620913,7271.186217,NA,NA,NA
6060,36221,1999,60.728248,-146.500569,1100,Sitka spruce,NA,53.98879663,NA,26.99439832,0.5,13.49719916,mountain-hemlock,NA,2699.439832,1349.719916,4049.159748,NA,NA,NA
6061,36221,1999,60.728248,-146.500569,1100,western hemlock,NA,10.90304414,NA,5.451522071,0.507,2.76392169,mountain-hemlock,NA,545.1522071,276.392169,821.5443761,NA,NA,NA
6062,36221,1999,60.728248,-146.500569,1100,mountain hemlock,NA,323.0932433,NA,161.5466216,0.478,77.21928514,mountain-hemlock,NA,16154.66216,7721.928514,23876.59068,NA,NA,NA
6063,36221,2011,60.728248,-146.500569,1100,Sitka spruce,NA,68.2682001,NA,34.13410005,0.5,17.06705003,mountain-hemlock,NA,3413.410005,1706.705003,5120.115008,89.24627169,1999,2011
6064,36221,2011,60.728248,-146.500569,1100,western hemlock,NA,13.6101679,NA,6.805083952,0.507,3.450177564,mountain-hemlock,NA,680.5083952,345.0177564,1025.526152,16.99848128,1999,2011
6065,36221,2011,60.728248,-146.500569,1100,mountain hemlock,NA,233.4643832,NA,116.7321916,0.478,55.79798757,mountain-hemlock,NA,11673.21916,5579.798757,17253.01792,-551.9643968,1999,2011
6066,36242,1998,55.415064,-131.350004,300,Sitka spruce,27.48025495,6.794046067,13.74012747,3.397023034,0.5,1.698511517,western-redcedar,1374.012747,339.7023034,169.8511517,509.553455,NA,NA,NA
6067,36242,1998,55.415064,-131.350004,300,western redcedar,68.25960736,252.944654,34.12980368,126.472327,0.504,63.74205282,western-redcedar,3412.980368,12647.2327,6374.205282,19021.43798,NA,NA,NA
6068,36242,1998,55.415064,-131.350004,300,western hemlock,21.48082786,136.0054101,10.74041393,68.00270506,0.507,34.47737146,western-redcedar,1074.041393,6800.270506,3447.737146,10248.00765,NA,NA,NA
6069,36242,1998,55.415064,-131.350004,300,Alaska yellow-cedar,NA,32.63160242,NA,16.31580121,0.478,7.798952979,western-redcedar,NA,1631.580121,779.8952979,2411.475419,NA,NA,NA
6070,36242,1998,55.415064,-131.350004,300,mountain hemlock,NA,14.35926308,NA,7.179631541,0.478,3.431863877,western-redcedar,NA,717.9631541,343.1863877,1061.149542,NA,NA,NA
6071,36269,1997,55.662116,-132.411462,100,Alaska yellow-cedar,7.121886043,330.8221604,3.560943022,165.4110802,0.478,79.06649633,western-redcedar,356.0943022,16541.10802,7906.649633,24447.75765,NA,NA,NA
6072,36269,1997,55.662116,-132.411462,100,Sitka spruce,5.229111766,45.64741838,2.614555883,22.82370919,0.5,11.4118546,western-redcedar,261.4555883,2282.370919,1141.18546,3423.556379,NA,NA,NA
6073,36269,1997,55.662116,-132.411462,100,western redcedar,40.31684072,268.4586316,20.15842036,134.2293158,0.504,67.65157515,western-redcedar,2015.842036,13422.93158,6765.157515,20188.08909,NA,NA,NA
6074,36269,1997,55.662116,-132.411462,100,western hemlock,18.5733761,139.9694801,9.286688051,69.98474005,0.507,35.48226321,western-redcedar,928.6688051,6998.474005,3548.226321,10546.70033,NA,NA,NA
6075,36269,1997,55.662116,-132.411462,100,lodgepole pine,NA,28.89325305,NA,14.44662652,0.503,7.266653142,western-redcedar,NA,1444.662652,726.6653142,2171.327967,NA,NA,NA
6076,36269,1997,55.662116,-132.411462,100,mountain hemlock,NA,4.847356651,NA,2.423678326,0.478,1.15851824,western-redcedar,NA,242.3678326,115.851824,358.2196565,NA,NA,NA
6077,36269,2013,55.662116,-132.411462,100,Alaska yellow-cedar,25.90296735,334.6185234,12.95148367,167.3092617,0.478,79.97382708,western-redcedar,1295.148367,16730.92617,7997.382708,24728.30888,17.53445151,1997,2013
6078,36269,2013,55.662116,-132.411462,100,Sitka spruce,3.814126951,49.96928443,1.907063476,24.98464221,0.5,12.49232111,western-redcedar,190.7063476,2498.464221,1249.232111,3747.696332,20.2587471,1997,2013
6079,36269,2013,55.662116,-132.411462,100,western redcedar,76.87855396,262.968715,38.43927698,131.4843575,0.504,66.26811618,western-redcedar,3843.927698,13148.43575,6626.811618,19775.24737,-25.80260788,1997,2013
6080,36269,2013,55.662116,-132.411462,100,western hemlock,59.52151783,104.4549813,29.76075892,52.22749067,0.507,26.47933777,western-redcedar,2976.075892,5222.749067,2647.933777,7870.682844,-167.2510926,1997,2013
6081,36269,2013,55.662116,-132.411462,100,lodgepole pine,NA,30.59305937,NA,15.29652968,0.503,7.694154431,western-redcedar,NA,1529.652968,769.4154431,2299.068411,7.983777804,1997,2013
6082,36269,2013,55.662116,-132.411462,100,mountain hemlock,NA,5.112916731,NA,2.556458365,0.478,1.221987099,western-redcedar,NA,255.6458365,122.1987099,377.8445464,1.226555617,1997,2013
6083,36279,1996,57.690215,-135.871763,500,Alaska yellow-cedar,3.900335325,543.1686023,1.950167662,271.5843012,0.478,129.8172959,alaska-yellow-cedar,195.0167662,27158.43012,12981.72959,40140.15971,NA,NA,NA
6084,36279,1996,57.690215,-135.871763,500,mountain hemlock,22.84446775,29.64189418,11.42223387,14.82094709,0.478,7.084412709,alaska-yellow-cedar,1142.223387,1482.094709,708.4412709,2190.53598,NA,NA,NA
6085,36279,1996,57.690215,-135.871763,500,western hemlock,NA,237.0799326,NA,118.5399663,0.507,60.09976291,alaska-yellow-cedar,NA,11853.99663,6009.976291,17863.97292,NA,NA,NA
6086,36279,2011,57.690215,-135.871763,500,Alaska yellow-cedar,6.821081239,479.8474474,3.410540619,239.9237237,0.478,114.6835399,alaska-yellow-cedar,341.0540619,23992.37237,11468.35399,35460.72636,-311.9622233,1996,2011
6087,36279,2011,57.690215,-135.871763,500,western hemlock,36.69301634,249.9670425,18.34650817,124.9835213,0.507,63.36664528,alaska-yellow-cedar,1834.650817,12498.35213,6336.664528,18835.01665,64.736249,1996,2011
6088,36279,2011,57.690215,-135.871763,500,mountain hemlock,27.12664038,19.78393954,13.56332019,9.891969768,0.478,4.728361549,alaska-yellow-cedar,1356.332019,989.1969768,472.8361549,1462.033132,-48.56685656,1996,2011
6089,36289,1995,57.85063,-135.204492,1500,Alaska yellow-cedar,NA,28.85523518,NA,14.42761759,0.478,6.896401208,alaska-yellow-cedar,NA,1442.761759,689.6401208,2132.40188,NA,NA,NA
6090,36289,1995,57.85063,-135.204492,1500,mountain hemlock,NA,158.6690753,NA,79.33453767,0.478,37.92190901,alaska-yellow-cedar,NA,7933.453767,3792.190901,11725.64467,NA,NA,NA
6091,36289,2013,57.85063,-135.204492,1500,Alaska yellow-cedar,NA,35.867824,NA,17.933912,0.478,8.572409936,mountain-hemlock,NA,1793.3912,857.2409936,2650.632194,NA,NA,NA
6092,36289,2013,57.85063,-135.204492,1500,mountain hemlock,NA,158.3531826,NA,79.17659132,0.478,37.84641065,mountain-hemlock,NA,7917.659132,3784.641065,11702.3002,NA,NA,NA
6093,36306,1996,57.547616,-134.933483,500,Sitka spruce,NA,17.47251928,NA,8.73625964,0.5,4.36812982,sitka-spruce,NA,873.625964,436.812982,1310.438946,NA,NA,NA
6094,36306,1996,57.547616,-134.933483,500,western hemlock,NA,30.5069003,NA,15.25345015,0.507,7.733499225,sitka-spruce,NA,1525.345015,773.3499225,2298.694937,NA,NA,NA
6095,36306,1996,57.547616,-134.933483,500,red alder,NA,0,NA,0,0.483,0,sitka-spruce,NA,0,0,0,NA,NA,NA
6096,36306,2009,57.547616,-134.933483,500,Sitka spruce,NA,365.4222824,NA,182.7111412,0.5,91.35557059,sitka-spruce,NA,18271.11412,9135.557059,27406.67118,2007.402479,1996,2009
6097,36306,2009,57.547616,-134.933483,500,western hemlock,NA,108.3557244,NA,54.17786221,0.507,27.46817614,sitka-spruce,NA,5417.786221,2746.817614,8164.603835,451.2237613,1996,2009
6098,36306,2009,57.547616,-134.933483,500,red alder,NA,0,NA,0,0.483,0,sitka-spruce,NA,0,0,0,0,1996,2009
6099,36306,2020,57.547616,-134.933483,500,Sitka spruce,0.3816836733,912.5591887,0.1908418367,456.2795944,0.5,228.1397972,sitka-spruce,19.08418367,45627.95944,22813.97972,68441.93916,3730.478907,2009,2020
6100,36306,2020,57.547616,-134.933483,500,red alder,0,0,0,0,0.483,0,sitka-spruce,0,0,0,0,0,2009,2020
6101,36306,2020,57.547616,-134.933483,500,western hemlock,NA,240.4397765,NA,120.2198882,0.507,60.95148334,sitka-spruce,NA,12021.98882,6095.148334,18117.13716,904.7757566,2009,2020
6102,36312,2020,60.293639,-149.215019,1100,Sitka spruce,NA,333.2354657,NA,166.6177328,0.5,83.30886642,sitka-spruce,NA,16661.77328,8330.886642,24992.65993,NA,NA,NA
6103,36332,1998,55.897754,-131.469774,2100,western hemlock,43.83796058,5161.83748,21.91898029,2580.91874,0.507,1308.525801,western-hemlock,2191.898029,258091.874,130852.5801,388944.4541,NA,NA,NA
6104,36332,1998,55.897754,-131.469774,2100,Sitka spruce,NA,1641.023353,NA,820.5116766,0.5,410.2558383,western-hemlock,NA,82051.16766,41025.58383,123076.7515,NA,NA,NA
6105,36332,2004,55.897754,-131.469774,2100,western hemlock,560.2756395,3493.617596,280.1378197,1746.808798,0.507,885.6320606,western-hemlock,28013.78197,174680.8798,88563.20606,263244.0859,-20950.06138,1998,2004
6106,36332,2004,55.897754,-131.469774,2100,Sitka spruce,NA,1675.262338,NA,837.6311691,0.5,418.8155846,western-hemlock,NA,83763.11691,41881.55846,125644.6754,427.9873128,1998,2004
6107,36332,2015,55.897754,-131.469774,2100,western hemlock,513.4610688,3809.799327,256.7305344,1904.899663,0.507,965.7841294,western-hemlock,25673.05344,190489.9663,96578.41294,287068.3793,2165.844858,2004,2015
6108,36332,2015,55.897754,-131.469774,2100,Sitka spruce,NA,1823.671651,NA,911.8358256,0.5,455.9179128,western-hemlock,NA,91183.58256,45591.79128,136775.3738,1011.88168,2004,2015
6109,36396,2008,58.314495,-134.557012,500,Sitka spruce,21.40831599,282.9047847,10.70415799,141.4523924,0.5,70.72619618,western-hemlock,1070.415799,14145.23924,7072.619618,21217.85885,NA,NA,NA
6110,36396,2008,58.314495,-134.557012,500,western hemlock,494.1669743,963.3212571,247.0834872,481.6606285,0.507,244.2019387,western-hemlock,24708.34872,48166.06285,24420.19387,72586.25672,NA,NA,NA
6111,36396,2008,58.314495,-134.557012,500,mountain hemlock,207.7790821,62.29958328,103.8895411,31.14979164,0.478,14.8896004,western-hemlock,10388.95411,3114.979164,1488.96004,4603.939205,NA,NA,NA
6112,36396,2008,58.314495,-134.557012,500,lodgepole pine,NA,56.95956568,NA,28.47978284,0.503,14.32533077,western-hemlock,NA,2847.978284,1432.533077,4280.511361,NA,NA,NA
6113,36396,2019,58.314495,-134.557012,500,Sitka spruce,15.8691425,323.1151906,7.934571249,161.5575953,0.5,80.77879766,western-hemlock,793.4571249,16155.75953,8077.879766,24233.6393,274.1618585,2008,2019
6114,36396,2019,58.314495,-134.557012,500,western hemlock,271.3696958,1090.651053,135.6848479,545.3255264,0.507,276.4800419,western-hemlock,13568.48479,54532.55264,27648.00419,82180.55683,872.2091011,2008,2019
6115,36396,2019,58.314495,-134.557012,500,mountain hemlock,105.659613,24.6118456,52.82980652,12.3059228,0.478,5.882231098,western-hemlock,5282.980652,1230.59228,588.2231098,1818.81539,-253.1930741,2008,2019
6116,36396,2019,58.314495,-134.557012,500,lodgepole pine,NA,60.93348887,NA,30.46674443,0.503,15.32477245,western-hemlock,NA,3046.674443,1532.477245,4579.151688,27.14912068,2008,2019
6117,36402,2009,56.944042,-132.840641,100,Sitka spruce,NA,561.0923004,NA,280.5461502,0.5,140.2730751,sitka-spruce,NA,28054.61502,14027.30751,42081.92253,NA,NA,NA
6118,36402,2009,56.944042,-132.840641,100,western hemlock,NA,102.4202967,NA,51.21014836,0.507,25.96354522,sitka-spruce,NA,5121.014836,2596.354522,7717.369357,NA,NA,NA
6119,36402,2020,56.944042,-132.840641,100,Sitka spruce,NA,942.5779748,NA,471.2889874,0.5,235.6444937,sitka-spruce,NA,47128.89874,23564.44937,70693.34811,2601.038689,2009,2020
6120,36402,2020,56.944042,-132.840641,100,western hemlock,NA,156.9169535,NA,78.45847677,0.507,39.77844772,sitka-spruce,NA,7845.847677,3977.844772,11823.69245,373.3020992,2009,2020
6121,36520,1996,56.131553,-133.44724,700,western hemlock,751.7249787,817.7211711,375.8624894,408.8605856,0.507,207.2923169,western-hemlock,37586.24894,40886.05856,20729.23169,61615.29025,NA,NA,NA
6122,36520,2013,56.131553,-133.44724,700,western hemlock,452.6631377,1311.107603,226.3315688,655.5538017,0.507,332.3657775,western-hemlock,22633.15688,65555.38017,33236.57775,98791.95792,2186.862804,1996,2013
6123,36520,2013,56.131553,-133.44724,700,Sitka spruce,NA,56.25989554,NA,28.12994777,0.5,14.06497388,western-hemlock,NA,2812.994777,1406.497388,4219.492165,NA,NA,NA
6124,36581,2019,56.269755,-132.038526,2300,mountain hemlock,NA,0.9916325793,NA,0.4958162896,0.478,0.2370001864,mountain-hemlock,NA,49.58162896,23.70001864,73.28164761,NA,NA,NA
6125,36608,2000,59.17925,-138.708008,100,Sitka spruce,289.3329232,1092.281359,144.6664616,546.1406797,0.5,273.0703399,sitka-spruce,14466.64616,54614.06797,27307.03399,81921.10196,NA,NA,NA
6126,36608,2004,59.17925,-138.708008,100,Sitka spruce,361.7292931,1037.333741,180.8646466,518.6668706,0.5,259.3334353,sitka-spruce,18086.46466,51866.68706,25933.34353,77800.0306,-1030.267841,2000,2004
6127,36608,2015,59.17925,-138.708008,100,Sitka spruce,282.6894615,1255.254491,141.3447307,627.6272455,0.5,313.8136228,sitka-spruce,14134.47307,62762.72455,31381.36228,94144.08683,1485.823294,2004,2015
6128,36611,1995,56.597113,-133.561758,300,Alaska yellow-cedar,473.939732,360.357827,236.969866,180.1789135,0.478,86.12552066,alaska-yellow-cedar,23696.9866,18017.89135,8612.552066,26630.44342,NA,NA,NA
6129,36611,1995,56.597113,-133.561758,300,western hemlock,8.484935315,71.1051172,4.242467657,35.5525586,0.507,18.02514721,alaska-yellow-cedar,424.2467657,3555.25586,1802.514721,5357.770581,NA,NA,NA
6130,36611,1995,56.597113,-133.561758,300,mountain hemlock,7.147627853,275.7032769,3.573813926,137.8516385,0.478,65.89308319,alaska-yellow-cedar,357.3813926,13785.16385,6589.308319,20374.47217,NA,NA,NA
6131,36611,1995,56.597113,-133.561758,300,lodgepole pine,NA,238.344012,NA,119.172006,0.503,59.94351902,alaska-yellow-cedar,NA,11917.2006,5994.351902,17911.5525,NA,NA,NA
