,dataset_name_sub,site_name,profile_name,elevation..m.,tree_Plot,tree_ELEV,geometry_profile,ISCN.1.1..2015.12.10.,dataset_name_soc,lat..dec..deg.,long..dec..deg.,datum..datum.,state..state_province.,country..country.,observation_date..YYYY.MM.DD.,layer_name,layer_top..cm.,layer_bot..cm.,hzn_desgn_other,hzn,hzn_desgn,layer_note,color,vegclass_local,soil_taxon,soil_series,bd_method,bd_samp..g.cm.3.,bd_tot..g.cm.3.,bd_whole..g.cm.3.,bd_other..g.cm.3.,bdNRCS_prep_code,cNRCS_prep_code,c_method,c_tot..percent.,oc..percent.,loi..percent.,n_tot..percent.,c_to_n..mass.ratio.,soc..g.cm.2.,soc_carbon_flag,soc_method,ph_method,ph_cacl,ph_h2o,ph_other,caco3..percent.,sand_tot_psa..percent.,silt_tot_psa..percent.,clay_tot_psa..percent.,wpg2_method,wpg2..percent.,cat_exch..cmol.H..kg.1.,al_dith..specified.by.al_fe_units.,al_ox..specified.by.al_fe_units.,al_other..specified.by.al_fe_units.,fe_dith..specified.by.al_fe_units.,fe_ox..specified.by.al_fe_units.,fe_other..specified.by.al_fe_units.,mn_dith..specified.by.al_fe_units.,mn_ox..specified.by.al_fe_units.,mn_other..specified.by.al_fe_units.,al_fe_units..extract_units.,al_fe_method,ca_al..specified.by.bc_units.,ca_ext..specified.by.bc_units.,k_ext..specified.by.bc_units.,mg_ext..specified.by.bc_units.,na_ext..specified.by.bc_units.,bc_units..extract_units.,bc_method,base_sum..specified.by.cec_h_units.,cec_sum..specified.by.cec_h_units.,ecec..specified.by.cec_h_units.,cec_h_units..extract_units.,bs..percent.,bs_sum..percent.,h_ext..specified.by.metal_ext_units.,zn_ext..specified.by.metal_ext_units.,metal_ext_units..extract_units.,metal_ext_method,p_bray..specified.by.p_units.,p_ox..specified.by.p_units.,p_meh..specified.by.p_units.,p_other..specified.by.p_units.,p_units..extract_units.,p_method,root_quant_size,root_weight..g.,X15n....,X13c....,X14c....,X14c_sigma....,X14c_age..BP.,X14c_age_sigma..BP.,fraction_modern,fraction_modern_sigma,textureClass,locator_parent_alias,DOS.hzn,foresttype,
1221,NRCS Sept/2014,S1982AK280231,83P0073,31,49313,30.48,c(954502.321575919,6279371.98384275),NA,ISCN SOC stock computation,56.43889,-133.62083,WGS84,Alaska,United States,30103,83P00304,61,107,NA,C,C,NA,NA,NA,"Loamy-skeletal, mixed Typic Humicryods",KUPREANOF,NA,NA,NA,2.26,NA,S,S,NA,NA,9.91,NA,NA,NA,10.3024,soc [oc*bd_whole],no fill,NA,4.8,4.9,NA,NA,65,33,2,NA,79,NA,3.7,NA,3.7,6.9,NA,4.7,NA,NA,NA,percent_mass,NA,NA,0.9,0.1,0.9,0.3,meq 100g-1,NA,2.2,75.9,9.7,meq 100g-1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK280231,min,western-hemlock
1222,NRCS Sept/2014,S1982AK130006,83P0208,365,1543,335.28,c(1066110.22093831,6217614.06337359),NA,ISCN SOC stock computation,55.77083,-131.96249,WGS84,Alaska,United States,30103,83P00959,0,5,NA,E,E,NA,NA,NA,"Coarse-loamy, mixed Typic Cryaquod",Spacious,NA,NA,NA,1.46,NA,S,S,NA,NA,1.06,NA,0,NA,0.07738,soc [oc*bd_whole],no fill,NA,3.4,3.7,NA,NA,31,67,2,NA,1,NA,0,NA,0,0.1,NA,0.1,NA,NA,NA,percent_mass,NA,NA,0.1,0.1,0.2,0.1,meq 100g-1,NA,0.5,15.8,6,meq 100g-1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK130006,min,alaska-yellow-cedar
1223,NRCS Sept/2014,S1982AK130006,83P0208,365,1543,335.28,c(1066110.22093831,6217614.06337359),NA,ISCN SOC stock computation,55.77083,-131.96249,WGS84,Alaska,United States,30103,83P00960,5,10,NA,B,Bh,NA,NA,NA,"Coarse-loamy, mixed Typic Cryaquod",Spacious,NA,NA,NA,1.47,NA,S,S,NA,NA,5.8,NA,0.2,NA,0.4263,soc [oc*bd_whole],no fill,NA,3.6,3.9,NA,NA,27,71,2,NA,3,NA,0.4,NA,0.4,2.6,NA,1.8,NA,NA,NA,percent_mass,NA,NA,0,0.1,0.1,0.1,meq 100g-1,NA,0.3,45.9,15.6,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK130006,min,alaska-yellow-cedar
1224,NRCS Sept/2014,S1982AK130006,83P0208,365,1543,335.28,c(1066110.22093831,6217614.06337359),NA,ISCN SOC stock computation,55.77083,-131.96249,WGS84,Alaska,United States,30103,83P00961,10,15,NA,B,Bs,NA,NA,NA,"Coarse-loamy, mixed Typic Cryaquod",Spacious,NA,NA,NA,1.47,NA,S,S,NA,NA,3.23,NA,0.1,NA,0.237405,soc [oc*bd_whole],no fill,NA,3.8,4.1,NA,NA,32,67,0,NA,3,NA,0.4,NA,0.4,5.3,NA,4.3,NA,NA,NA,percent_mass,NA,NA,0.1,0,0.3,0.1,meq 100g-1,NA,0.5,36.5,8.7,meq 100g-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK130006,min,alaska-yellow-cedar
1225,NRCS Sept/2014,S1982AK130006,83P0208,365,16300,335.28,c(1066110.22093831,6217614.06337359),NA,ISCN SOC stock computation,55.77083,-131.96249,WGS84,Alaska,United States,30103,83P00959,0,5,NA,E,E,NA,NA,NA,"Coarse-loamy, mixed Typic Cryaquod",Spacious,NA,NA,NA,1.46,NA,S,S,NA,NA,1.06,NA,0,NA,0.07738,soc [oc*bd_whole],no fill,NA,3.4,3.7,NA,NA,31,67,2,NA,1,NA,0,NA,0,0.1,NA,0.1,NA,NA,NA,percent_mass,NA,NA,0.1,0.1,0.2,0.1,meq 100g-1,NA,0.5,15.8,6,meq 100g-1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK130006,min,alaska-yellow-cedar
1226,NRCS Sept/2014,S1982AK130006,83P0208,365,16300,335.28,c(1066110.22093831,6217614.06337359),NA,ISCN SOC stock computation,55.77083,-131.96249,WGS84,Alaska,United States,30103,83P00960,5,10,NA,B,Bh,NA,NA,NA,"Coarse-loamy, mixed Typic Cryaquod",Spacious,NA,NA,NA,1.47,NA,S,S,NA,NA,5.8,NA,0.2,NA,0.4263,soc [oc*bd_whole],no fill,NA,3.6,3.9,NA,NA,27,71,2,NA,3,NA,0.4,NA,0.4,2.6,NA,1.8,NA,NA,NA,percent_mass,NA,NA,0,0.1,0.1,0.1,meq 100g-1,NA,0.3,45.9,15.6,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK130006,min,alaska-yellow-cedar
1227,NRCS Sept/2014,S1982AK130006,83P0208,365,16300,335.28,c(1066110.22093831,6217614.06337359),NA,ISCN SOC stock computation,55.77083,-131.96249,WGS84,Alaska,United States,30103,83P00961,10,15,NA,B,Bs,NA,NA,NA,"Coarse-loamy, mixed Typic Cryaquod",Spacious,NA,NA,NA,1.47,NA,S,S,NA,NA,3.23,NA,0.1,NA,0.237405,soc [oc*bd_whole],no fill,NA,3.8,4.1,NA,NA,32,67,0,NA,3,NA,0.4,NA,0.4,5.3,NA,4.3,NA,NA,NA,percent_mass,NA,NA,0.1,0,0.3,0.1,meq 100g-1,NA,0.5,36.5,8.7,meq 100g-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82AK130006,min,alaska-yellow-cedar
1228,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03791,0,5,NA,A,A,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.5,NA,S,S,NA,NA,3.12,NA,0.1,NA,0.234,soc [oc*bd_whole],no fill,NA,4.2,4.8,NA,NA,91,8,2,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0,0.2,0.1,meq 100g-1,NA,1.2,23.3,4.6,meq 100g-1,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,min,alaska-yellow-cedar
1229,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03791,0,5,NA,A,A,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.5,NA,S,S,NA,NA,3.12,NA,0.1,NA,0.234,soc [oc*bd_whole],no fill,NA,4.2,4.8,NA,NA,91,8,2,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0,0.2,0.1,meq 100g-1,NA,1.2,23.3,4.6,meq 100g-1,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,min,western-hemlock
1230,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03792,5,15,NA,B,Bh1,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.49,NA,S,S,NA,NA,7.18,NA,0.2,NA,1.06982,soc [oc*bd_whole],no fill,NA,4.1,4.7,NA,NA,85,13,2,NA,6,NA,1.2,NA,1,0.3,NA,0.2,NA,NA,NA,percent_mass,NA,NA,1,0,0.2,0.1,meq 100g-1,NA,1.3,56.6,9,meq 100g-1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,min,alaska-yellow-cedar
1231,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03792,5,15,NA,B,Bh1,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.49,NA,S,S,NA,NA,7.18,NA,0.2,NA,1.06982,soc [oc*bd_whole],no fill,NA,4.1,4.7,NA,NA,85,13,2,NA,6,NA,1.2,NA,1,0.3,NA,0.2,NA,NA,NA,percent_mass,NA,NA,1,0,0.2,0.1,meq 100g-1,NA,1.3,56.6,9,meq 100g-1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,min,western-hemlock
1232,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03793,15,30,NA,B,Bh2,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.5,NA,S,S,NA,NA,4.76,NA,0.1,NA,1.071,soc [oc*bd_whole],no fill,NA,4.3,4.9,NA,NA,88,11,2,NA,8,NA,1.1,NA,1,0.2,NA,0.1,NA,NA,NA,percent_mass,NA,NA,0.6,0,0.1,0,meq 100g-1,NA,0.7,43.5,5.6,meq 100g-1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,min,alaska-yellow-cedar
1233,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03793,15,30,NA,B,Bh2,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.5,NA,S,S,NA,NA,4.76,NA,0.1,NA,1.071,soc [oc*bd_whole],no fill,NA,4.3,4.9,NA,NA,88,11,2,NA,8,NA,1.1,NA,1,0.2,NA,0.1,NA,NA,NA,percent_mass,NA,NA,0.6,0,0.1,0,meq 100g-1,NA,0.7,43.5,5.6,meq 100g-1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,min,western-hemlock
1234,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03790,23,0,NA,O,O,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.45,NA,S,S,NA,NA,29.92,NA,1.2,NA,9.97832,soc [oc*bd_whole],no fill,NA,3.9,4.6,NA,NA,74,24,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,0.3,1.7,0.2,meq 100g-1,NA,8,114.8,19,meq 100g-1,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,NA,alaska-yellow-cedar
1235,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03790,23,0,NA,O,O,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.45,NA,S,S,NA,NA,29.92,NA,1.2,NA,9.97832,soc [oc*bd_whole],no fill,NA,3.9,4.6,NA,NA,74,24,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,0.3,1.7,0.2,meq 100g-1,NA,8,114.8,19,meq 100g-1,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,NA,western-hemlock
1236,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03794,30,43,NA,B,Bs,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.6,NA,S,S,NA,NA,2.8,NA,0.1,NA,0.5824,soc [oc*bd_whole],no fill,NA,4.4,5.1,NA,NA,79,18,4,NA,22,NA,1.1,NA,0.9,0.4,NA,0.2,NA,NA,NA,percent_mass,NA,NA,0.9,0.1,0.1,0.1,meq 100g-1,NA,1.2,33.2,4.3,meq 100g-1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,min,alaska-yellow-cedar
1237,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03794,30,43,NA,B,Bs,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.6,NA,S,S,NA,NA,2.8,NA,0.1,NA,0.5824,soc [oc*bd_whole],no fill,NA,4.4,5.1,NA,NA,79,18,4,NA,22,NA,1.1,NA,0.9,0.4,NA,0.2,NA,NA,NA,percent_mass,NA,NA,0.9,0.1,0.1,0.1,meq 100g-1,NA,1.2,33.2,4.3,meq 100g-1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,min,western-hemlock
1238,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03795,43,152,NA,C,C,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.61,NA,S,S,NA,NA,0.45,NA,0,NA,0.789705,soc [oc*bd_whole],no fill,NA,5.1,5.4,NA,NA,81,17,2,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.1,0,0,meq 100g-1,NA,0.6,27,1.2,meq 100g-1,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,min,alaska-yellow-cedar
1239,NRCS Sept/2014,S1983AK280010,83P0767,61,16402,30.48,c(1060936.16586725,6250897.70059089),NA,ISCN SOC stock computation,56.07222,-131.97501,WGS84,Alaska,United States,30503,83P03795,43,152,NA,C,C,NA,NA,NA,"Sandy, mixed Typic Cryaquods",Not Designated,NA,NA,NA,1.61,NA,S,S,NA,NA,0.45,NA,0,NA,0.789705,soc [oc*bd_whole],no fill,NA,5.1,5.4,NA,NA,81,17,2,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.1,0,0,meq 100g-1,NA,0.6,27,1.2,meq 100g-1,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK280010,min,western-hemlock
1240,NRCS Sept/2014,S1983AK130125,83P0819,18,63400,30.48,c(980231.692637861,6213898.00011109),NA,ISCN SOC stock computation,55.83055,-133.325,WGS84,Alaska,United States,30498,83P04161,0,22,NA,B,Bs,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,1.5,NA,S,S,NA,NA,6.65,NA,0.3,NA,2.1945,soc [oc*bd_whole],no fill,NA,5.7,6.2,NA,NA,51,42,8,NA,7,NA,3.6,4.48,1.2,9.8,3.86,0.6,NA,2027.9,NA,percent_mass,NA,NA,11.2,0.1,0.6,0.3,meq 100g-1,NA,12.2,52.8,12.3,meq 100g-1,41,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130125,min,western-hemlock
1241,NRCS Sept/2014,S1983AK130125,83P0819,18,63400,30.48,c(980231.692637861,6213898.00011109),NA,ISCN SOC stock computation,55.83055,-133.325,WGS84,Alaska,United States,30498,83P04161,0,22,NA,B,Bs,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,1.5,NA,S,S,NA,NA,6.65,NA,0.3,NA,2.1945,soc [oc*bd_whole],no fill,NA,5.7,6.2,NA,NA,51,42,8,NA,7,NA,3.6,4.48,1.2,9.8,3.86,0.6,NA,2027.9,NA,percent_mass,NA,NA,11.2,0.1,0.6,0.3,meq 100g-1,NA,12.2,52.8,12.3,meq 100g-1,41,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130125,min,sitka-spruce
1242,NRCS Sept/2014,S1983AK130125,83P0819,18,63400,30.48,c(980231.692637861,6213898.00011109),NA,ISCN SOC stock computation,55.83055,-133.325,WGS84,Alaska,United States,30498,83P04160,3,0,NA,O,Oa,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,NA,NA,NA,S,NA,NA,50.7,NA,1.2,NA,NA,no_soc [no bd],no fill,NA,3.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,0.49,NA,NA,61.7,NA,percent_mass,NA,NA,26.4,1.7,8.9,0.3,meq 100g-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130125,Oe,western-hemlock
1243,NRCS Sept/2014,S1983AK130125,83P0819,18,63400,30.48,c(980231.692637861,6213898.00011109),NA,ISCN SOC stock computation,55.83055,-133.325,WGS84,Alaska,United States,30498,83P04160,3,0,NA,O,Oa,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,NA,NA,NA,S,NA,NA,50.7,NA,1.2,NA,NA,no_soc [no bd],no fill,NA,3.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,0.49,NA,NA,61.7,NA,percent_mass,NA,NA,26.4,1.7,8.9,0.3,meq 100g-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130125,Oe,sitka-spruce
1244,NRCS Sept/2014,S1983AK130125,83P0819,18,63400,30.48,c(980231.692637861,6213898.00011109),NA,ISCN SOC stock computation,55.83055,-133.325,WGS84,Alaska,United States,30498,83P04162,22,40,NA,B,Bhs,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,1.5,NA,S,S,NA,NA,6.31,NA,0.2,NA,1.7037,soc [oc*bd_whole],no fill,NA,5.9,6.5,NA,NA,41,48,11,NA,8,NA,2,2.17,1,6.7,2.31,1,NA,900.3,NA,percent_mass,NA,NA,22.4,0.1,0.8,0.5,meq 100g-1,NA,23.8,52.6,NA,meq 100g-1,73,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130125,min,western-hemlock
1245,NRCS Sept/2014,S1983AK130125,83P0819,18,63400,30.48,c(980231.692637861,6213898.00011109),NA,ISCN SOC stock computation,55.83055,-133.325,WGS84,Alaska,United States,30498,83P04162,22,40,NA,B,Bhs,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,1.5,NA,S,S,NA,NA,6.31,NA,0.2,NA,1.7037,soc [oc*bd_whole],no fill,NA,5.9,6.5,NA,NA,41,48,11,NA,8,NA,2,2.17,1,6.7,2.31,1,NA,900.3,NA,percent_mass,NA,NA,22.4,0.1,0.8,0.5,meq 100g-1,NA,23.8,52.6,NA,meq 100g-1,73,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130125,min,sitka-spruce
1246,NRCS Sept/2014,S1983AK130125,83P0819,18,63400,30.48,c(980231.692637861,6213898.00011109),NA,ISCN SOC stock computation,55.83055,-133.325,WGS84,Alaska,United States,30498,83P04163,40,61,NA,B,Bh,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,1.71,NA,S,S,NA,NA,20.71,NA,0.7,NA,7.43696,soc [oc*bd_whole],no fill,NA,6.9,7.4,NA,0,40,49,12,NA,34,NA,1.7,1.68,1,5,1.93,1,NA,2526.8,NA,percent_mass,NA,NA,118.9,0.1,1.5,0.5,meq 100g-1,NA,NA,NA,NA,NA,100,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130125,min,western-hemlock
1247,NRCS Sept/2014,S1983AK130125,83P0819,18,63400,30.48,c(980231.692637861,6213898.00011109),NA,ISCN SOC stock computation,55.83055,-133.325,WGS84,Alaska,United States,30498,83P04163,40,61,NA,B,Bh,NA,NA,NA,"Coarse-loamy, mixed, superactive Typic Humicryods",Ulloa,NA,NA,NA,1.71,NA,S,S,NA,NA,20.71,NA,0.7,NA,7.43696,soc [oc*bd_whole],no fill,NA,6.9,7.4,NA,0,40,49,12,NA,34,NA,1.7,1.68,1,5,1.93,1,NA,2526.8,NA,percent_mass,NA,NA,118.9,0.1,1.5,0.5,meq 100g-1,NA,NA,NA,NA,NA,100,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130125,min,sitka-spruce
1248,NRCS Sept/2014,S1983AK130028,83P0822,67,231,91.44,c(961975.403077769,6231855.21854606),NA,ISCN SOC stock computation,56.00834,-133.58333,WGS84,Alaska,United States,30498,83P04172,0,21,NA,E,E / Bhs,NA,NA,NA,"Loamy, mixed Lithic Humicryods",Sarkar,NA,NA,NA,1.63,NA,S,S,NA,NA,9.46,NA,0.2,NA,3.23816,soc [oc*bd_whole],no fill,NA,3.4,3.9,NA,NA,20,62,18,NA,24,NA,0.9,1.02,0.9,6.1,6.04,5.5,NA,171.4,NA,percent_mass,NA,NA,0.2,0,0.7,0.1,meq 100g-1,NA,1,81.9,24.4,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130028,min,western-redcedar
1249,NRCS Sept/2014,S1983AK130028,83P0822,67,231,91.44,c(961975.403077769,6231855.21854606),NA,ISCN SOC stock computation,56.00834,-133.58333,WGS84,Alaska,United States,30498,83P04170,13,9,NA,O,Oe,NA,NA,NA,"Loamy, mixed Lithic Humicryods",Sarkar,NA,NA,NA,NA,NA,NA,S,NA,NA,52.01,NA,1.4,NA,NA,no_soc [no bd],no fill,NA,3.4,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,0.07,NA,NA,111.3,NA,percent_mass,NA,NA,7.6,1.7,8.5,0.6,meq 100g-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130028,Oe,western-redcedar
1250,NRCS Sept/2014,S1983AK130028,83P0822,67,231,91.44,c(961975.403077769,6231855.21854606),NA,ISCN SOC stock computation,56.00834,-133.58333,WGS84,Alaska,United States,30498,83P04173,21,31,NA,B,BC,NA,NA,NA,"Loamy, mixed Lithic Humicryods",Sarkar,NA,NA,NA,1.73,NA,S,S,NA,NA,5.41,NA,0.2,NA,0.93593,soc [oc*bd_whole],no fill,NA,4.5,4.8,NA,NA,45,49,6,NA,36,NA,3.4,1.72,2,3.4,1.98,1.5,NA,491.1,NA,percent_mass,NA,NA,0.3,0,0.1,0,meq 100g-1,NA,0.4,57.8,6.9,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130028,min,western-redcedar
1251,NRCS Sept/2014,S1983AK130028,83P0822,67,43157,30.48,c(961975.403077769,6231855.21854606),NA,ISCN SOC stock computation,56.00834,-133.58333,WGS84,Alaska,United States,30498,83P04172,0,21,NA,E,E / Bhs,NA,NA,NA,"Loamy, mixed Lithic Humicryods",Sarkar,NA,NA,NA,1.63,NA,S,S,NA,NA,9.46,NA,0.2,NA,3.23816,soc [oc*bd_whole],no fill,NA,3.4,3.9,NA,NA,20,62,18,NA,24,NA,0.9,1.02,0.9,6.1,6.04,5.5,NA,171.4,NA,percent_mass,NA,NA,0.2,0,0.7,0.1,meq 100g-1,NA,1,81.9,24.4,meq 100g-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83AK130028,min,western-redcedar
